year,Company_Ticker,Company_Name,total_divs_paid
2001,SCHW,Charles Schwab Corporation,0.044
2001,SEE,Sealed Air,0.0
2001,SHW,Sherwin-Williams,0.58
2001,SIVB,SVB Financial,0.0
2001,SJM,JM Smucker,0.64
2001,SLB,Schlumberger Ltd.,0.75
2001,SLG,SL Green Realty,1.605
2001,SNA,Snap-on,0.96
2001,SNPS,Synopsys Inc.,0.0
2001,SO,Southern Company,15.14
2001,SPG,Simon Property Group Inc,2.08
2001,SPGI,S&P Global Inc.,0.98
2001,SRE,Sempra Energy,1.0
2001,STE,Steris,0.0
2001,STT,State Street Corp.,0.5
2001,STZ,Constellation Brands,0.0
2001,SWK,Stanley Black & Decker,0.94
2001,SWKS,Skyworks Solutions,0.0
2001,SYK,Stryker Corp.,0.1
2001,SYY,Sysco Corp.,0.28
2001,T,AT&T Inc.,1.1723
2001,TAP,Molson Coors Beverage Company,0.8
2001,TDY,Teledyne Technologies,0.0
2001,TER,Teradyne,0.0
2001,TFC,Truist Financial,0.98
2001,TFX,Teleflex,0.66
2001,TGT,Target Corp.,0.22
2001,TJX,TJX Companies Inc.,0.175
2001,TMO,Thermo Fisher Scientific,3.4891
2001,TPR,"Tapestry, Inc.",0.0
2001,TRMB,Trimble Inc.,0.0
2001,TROW,T. Rowe Price Group,0.61
2001,TRV,The Travelers Companies,1.12
2001,TSCO,Tractor Supply Company,0.0
2001,TSN,Tyson Foods,0.16
2001,TT,Trane Technologies plc,0.68
2001,TTWO,Take-Two Interactive,0.0
2001,TXN,Texas Instruments,0.0852
2001,TXT,Textron Inc.,1.3
2001,TYL,Tyler Technologies,0.0
2001,UDR,"UDR, Inc.",1.0775
2001,UHS,Universal Health Services,0.0
2001,UNH,UnitedHealth Group Inc.,0.03
2001,UNM,Unum Group,0.59
2001,UNP,Union Pacific Corp,0.8
2001,UPS,United Parcel Service,0.76
2001,URI,"United Rentals, Inc.",0.0
2001,USB,U.S. Bancorp,0.75
2001,VAR,Varian Medical Systems,0.0
2001,VFC,VF Corporation,0.93
2001,VLO,Valero Energy,0.34
2001,VMC,Vulcan Materials,0.9
2001,VNO,Vornado Realty Trust,2.629
2001,VRSN,Verisign Inc.,0.0
2001,VRTX,Vertex Pharmaceuticals Inc,0.0
2001,VTR,Ventas Inc,1.14
2001,VZ,Verizon Communications,1.54
2001,WAB,Westinghouse Air Brake Technologies Corp,0.04
2001,WAT,Waters Corporation,0.0
2001,WBA,Walgreens Boots Alliance,0.1412
2001,WDC,Western Digital,0.0
2001,WEC,WEC Energy Group,0.8
2001,WELL,Welltower Inc.,1.755
2001,WFC,Wells Fargo,1.0
2001,WHR,Whirlpool Corp.,1.36
2001,WM,Waste Management Inc.,1.0475
2001,WMB,Williams Companies,4.134
2001,WMT,Walmart,0.28
2001,WRB,W. R. Berkley Corporation,0.52
2001,WST,West Pharmaceutical Services,0.73
2001,WY,Weyerhaeuser,1.6
2001,XEL,Xcel Energy Inc,1.5
2001,XLNX,Xilinx,0.0
2001,XOM,Exxon Mobil Corp.,1.36
2001,XRAY,Dentsply Sirona,0.2752
2001,XRX,Xerox,0.05
2001,YUM,Yum! Brands Inc,0.0
2001,ZBH,Zimmer Biomet,0.0
2001,ZBRA,Zebra Technologies,0.0
2001,ZION,Zions Bancorp,0.8
2002,A,Agilent Technologies,0.0
2002,AAP,Advance Auto Parts,0.0
2002,AAPL,Apple Inc.,0.0
2002,ABC,AmerisourceBergen,0.1
2002,ABMD,Abiomed,0.0
2002,ABT,Abbott Laboratories,0.915
2002,ACN,Accenture,0.0
2002,ADBE,Adobe Inc.,0.0375
2002,ADI,"Analog Devices, Inc.",0.0
2002,ADM,Archer-Daniels-Midland Co,0.22
2002,ADP,Automatic Data Processing,0.465
2002,ADSK,Autodesk Inc.,0.21
2002,AEE,Ameren Corp,2.54
2002,AEP,American Electric Power,2.4
2002,AES,AES Corp,0.0
2002,AFL,Aflac,0.23
2002,AIG,American International Group,0.178
2002,AJG,Arthur J. Gallagher & Co.,0.6
2002,AKAM,Akamai Technologies,0.0
2002,ALB,Albemarle Corporation,0.54
2002,ALGN,Align Technology,0.0
2002,ALK,Alaska Air Group,0.0
2002,ALL,Allstate Corp,1.095
2002,ALXN,Alexion Pharmaceuticals,0.0
2002,AMAT,Applied Materials Inc.,0.0
2002,AMD,Advanced Micro Devices,0.0
2002,AME,Ametek,0.24
2002,AMGN,Amgen Inc.,0.0
2002,AMT,American Tower Corp.,0.0
2002,AMZN,Amazon.com Inc.,0.0
2002,ANSS,"ANSYS, Inc.",0.0
2002,ANTM,Anthem,0.0
2002,AON,Aon plc,0.825
2002,AOS,A.O. Smith Corp,0.63
2002,APA,Apache Corporation,0.4
2002,APD,Air Products & Chemicals,0.83
2002,APH,Amphenol Corp,0.0
2002,ARE,Alexandria Real Estate Equities,2.46
2002,ATO,Atmos Energy,1.185
2002,ATVI,Activision Blizzard,0.0
2002,AVB,AvalonBay Communities,2.8
2002,AVY,Avery Dennison Corp,1.35
2002,AXP,American Express,0.4
2002,AZO,AutoZone Inc,0.0
2002,BA,Boeing Company,0.68
2002,BAC,Bank of America Corp,2.44
2002,BAX,Baxter International Inc.,0.582
2002,BBY,Best Buy Co. Inc.,0.0
2002,BDX,Becton Dickinson,0.3925
2002,BEN,Franklin Resources,0.285
2002,BF-B,Brown-Forman Corp.,1.425
2002,BIIB,Biogen Inc.,0.0
2002,BIO,Bio-Rad Laboratories,0.0
2002,BK,The Bank of New York Mellon,0.76
2002,BKNG,Booking Holdings Inc,0.0
2002,BLK,BlackRock,0.0
2002,BLL,Ball Corp,0.36
2002,BMY,Bristol-Myers Squibb,1.4
2002,BRK.B,Berkshire Hathaway,0.0
2002,BSX,Boston Scientific,0.0
2002,BWA,BorgWarner,0.6
2002,BXP,Boston Properties,2.41
2002,C,Citigroup Inc.,3.11
2002,CAG,Conagra Brands,0.9525
2002,CAH,Cardinal Health Inc.,0.1
2002,CAT,Caterpillar Inc.,1.4
2002,CB,Chubb Limited,2.06
2002,CCI,Crown Castle,0.0
2002,CCL,Carnival Corp.,0.8544
2002,CDNS,Cadence Design Systems,0.0
2002,CERN,Cerner,0.0
2002,CHD,Church & Dwight,0.3
2002,CHRW,C. H. Robinson Worldwide,0.26
2002,CI,Cigna,1.32
2002,CINF,Cincinnati Financial,0.89
2002,CL,Colgate-Palmolive,0.72
2002,CLX,The Clorox Company,0.86
2002,CMA,Comerica Inc.,1.92
2002,CMCSA,Comcast Corp.,0.0
2002,CMI,Cummins Inc.,1.2
2002,CMS,CMS Energy,1.09
2002,CNC,Centene Corporation,0.0
2002,CNP,CenterPoint Energy,1.07
2002,COF,Capital One Financial,0.1068
2002,COG,Cabot Oil & Gas,0.16
2002,COO,The Cooper Companies,0.08
2002,COP,ConocoPhillips,1.48
2002,COST,Costco Wholesale Corp.,0.0
2002,CPB,Campbell Soup,0.7875
2002,CPRT,Copart Inc,0.0
2002,CSCO,Cisco Systems,0.0
2002,CSX,CSX Corp.,0.4
2002,CTAS,Cintas Corporation,0.25
2002,CTSH,Cognizant Technology Solutions,0.0
2002,CTXS,Citrix Systems,0.0
2002,CVS,CVS Health,0.23
2002,CVX,Chevron Corp.,2.8
2002,D,Dominion Energy,2.58
2002,DD,DuPont de Nemours Inc,1.4
2002,DE,Deere & Co.,0.88
2002,DGX,Quest Diagnostics,0.0
2002,DHI,D. R. Horton,0.24
2002,DHR,Danaher Corp.,0.09
2002,DIS,The Walt Disney Company,0.21
2002,DISH,Dish Network,0.0
2002,DLTR,Dollar Tree,0.0
2002,DOV,Dover Corporation,0.54
2002,DRE,Duke Realty Corp,1.81
2002,DRI,Darden Restaurants,0.08
2002,DTE,DTE Energy Co.,2.06
2002,DUK,Duke Energy,1.1
2002,DVA,DaVita Inc.,0.0
2002,DVN,Devon Energy,0.2
2002,EA,Electronic Arts,0.0
2002,EBAY,eBay Inc.,0.0
2002,ECL,Ecolab Inc.,0.55
2002,ED,Consolidated Edison,2.22
2002,EFX,Equifax Inc.,0.08
2002,EIX,"Edison Int'l",0.0
2002,EL,Estée Lauder Companies,0.3
2002,EMN,Eastman Chemical,1.76
2002,EMR,Emerson Electric Company,1.555
2002,EOG,EOG Resources,0.16
2002,EQIX,Equinix,0.0
2002,EQR,Equity Residential,1.73
2002,ES,Eversource Energy,0.525
2002,ESS,"Essex Property Trust, Inc.",3.08
2002,ETN,Eaton Corporation,1.76
2002,ETR,Entergy Corp.,1.34
2002,EW,Edwards Lifesciences,0.0
2002,EXC,Exelon Corp.,1.76
2002,EXPD,Expeditors,0.18
2002,F,Ford Motor Company,0.4
2002,FAST,Fastenal Co,0.1
2002,FCX,Freeport-McMoRan Inc.,0.0
2002,FDX,FedEx Corporation,0.15
2002,FE,FirstEnergy Corp,1.5
2002,FFIV,F5 Networks,0.0
2002,FIS,Fidelity National Information Services,0.0
2002,FISV,Fiserv Inc,0.0
2002,FITB,Fifth Third Bancorp,0.98
2002,FLIR,FLIR Systems,0.0
2002,FLS,Flowserve Corporation,0.0
2002,FMC,FMC Corporation,0.0
2002,FRT,Federal Realty Investment Trust,1.93
2002,GD,General Dynamics,1.18
2002,GE,General Electric,0.73
2002,GILD,Gilead Sciences,0.0
2002,GIS,General Mills,1.1
2002,GL,Globe Life Inc.,0.36
2002,GLW,Corning Inc.,0.0
2002,GPC,Genuine Parts,1.16
2002,GPN,Global Payments Inc.,0.16
2002,GPS,Gap Inc.,0.0888
2002,GRMN,Garmin Ltd.,0.0
2002,GS,Goldman Sachs Group,0.505
2002,GWW,Grainger (W.W.) Inc.,0.715
2002,HAL,Halliburton Co.,0.5
2002,HAS,Hasbro Inc.,0.12
2002,HBAN,Huntington Bancshares,0.64
2002,HD,Home Depot,0.21
2002,HES,Hess Corporation,1.2
2002,HFC,HollyFrontier Corp,0.43
2002,HIG,Hartford Financial Svc.Gp.,1.05
2002,HOLX,Hologic,0.0
2002,HON,"Honeywell Int'l Inc.",0.75
2002,HPQ,HP Inc.,0.3
2002,HRL,Hormel Foods Corp.,0.39
2002,HSIC,Henry Schein,0.0
2002,HST,Host Hotels & Resorts,0.0
2002,HSY,The Hershey Company,1.26
2002,HUM,Humana Inc.,0.0
2002,HWM,Howmet Aerospace,0.6
2002,IBM,International Business Machines,0.59
2002,IDXX,Idexx Laboratories,0.0
2002,IEX,IDEX Corporation,0.56
2002,IFF,International Flavors & Fragrances,0.0
2002,ILMN,Illumina Inc,0.0
2002,INCY,Incyte,0.0
2002,INTC,Intel Corp.,0.08
2002,INTU,Intuit Inc.,0.0
2002,IP,International Paper,1.0
2002,IPG,Interpublic Group,0.38
2002,IRM,Iron Mountain Incorporated,0.0
2002,ISRG,Intuitive Surgical Inc.,0.0
2002,IT,Gartner Inc,0.0
2002,ITW,Illinois Tool Works,0.9
2002,IVZ,Invesco Ltd.,0.3464
2002,J,Jacobs Engineering Group,0.0
2002,JBHT,J. B. Hunt Transport Services,0.0
2002,JCI,Johnson Controls International,0.05
2002,JKHY,Jack Henry & Associates,0.14
2002,JNJ,Johnson & Johnson,0.795
2002,JNPR,Juniper Networks,0.0
2002,JPM,JPMorgan Chase & Co.,1.36
2002,K,Kellogg Co.,1.01
2002,KEY,KeyCorp,1.2
2002,KIM,Kimco Realty,2.1
2002,KLAC,KLA Corporation,0.0
2002,KMB,Kimberly-Clark,1.2
2002,KMX,Carmax Inc,0.0
2002,KO,Coca-Cola Company,0.8
2002,KR,Kroger Co.,0.0
2002,KSU,Kansas City Southern,0.0
2002,L,Loews Corp.,0.6
2002,LB,L Brands Inc.,0.3
2002,LEG,Leggett & Platt,0.5
2002,LEN,Lennar Corp.,0.05
2002,LH,Laboratory Corp. of America Holding,0.0
2002,LHX,L3Harris Technologies,0.26
2002,LLY,Lilly (Eli) & Co.,1.24
2002,LMT,Lockheed Martin Corp.,0.44
2002,LNC,Lincoln National,1.28
2002,LNT,Alliant Energy,2.0
2002,LOW,"Lowe's Cos.",0.08
2002,LRCX,Lam Research,0.0
2002,LUMN,Lumen Technologies,0.21
2002,LUV,Southwest Airlines,0.018
2002,MAA,Mid-America Apartments,2.9259
2002,MAR,Marriott International,0.275
2002,MAS,Masco Corp.,0.545
2002,MCD,"McDonald's Corp.",0.235
2002,MCHP,Microchip Technology,0.02
2002,MCK,McKesson Corp.,0.24
2002,MCO,"Moody's Corp",0.18
2002,MDLZ,Mondelez International,0.56
2002,MDT,Medtronic plc,0.3025
2002,MET,MetLife Inc.,0.21
2002,MGM,MGM Resorts International,0.0
2002,MHK,Mohawk Industries,0.0
2002,MKC,McCormick & Co.,0.425
2002,MLM,Martin Marietta Materials,0.58
2002,MMC,Marsh & McLennan,1.62
2002,MMM,3M Company,2.48
2002,MNST,Monster Beverage,0.0
2002,MO,Altria Group Inc,2.44
2002,MOS,The Mosaic Company,0.0
2002,MRK,Merck & Co.,1.42
2002,MRO,Marathon Oil Corp.,0.92
2002,MS,Morgan Stanley,0.92
2002,MSFT,Microsoft Corp.,0.0
2002,MSI,Motorola Solutions Inc.,0.16
2002,MTB,M&T Bank,1.05
2002,MTD,Mettler Toledo,0.0
2002,MU,Micron Technology,0.0
2002,MXIM,Maxim Integrated Products,0.02
2002,NDAQ,"Nasdaq, Inc.",0.0
2002,NEE,NextEra Energy,2.32
2002,NEM,Newmont Corporation,0.12
2002,NFLX,Netflix Inc.,0.0
2002,NI,NiSource Inc.,1.16
2002,NKE,"Nike, Inc.",0.5
2002,NLOK,NortonLifeLock,0.0
2002,NOC,Northrop Grumman,1.6
2002,NOV,NOV Inc.,0.0
2002,NSC,Norfolk Southern Corp.,0.26
2002,NTAP,NetApp,0.0
2002,NTRS,Northern Trust Corp.,0.68
2002,NUE,Nucor Corp.,0.76
2002,NVDA,Nvidia Corporation,0.0
2002,NVR,"NVR, Inc.",0.0
2002,NWL,Newell Brands,0.84
2002,O,Realty Income Corporation,2.3078
2002,ODFL,Old Dominion Freight Line,0.0
2002,OKE,Oneok,0.62
2002,OMC,Omnicom Group,0.8
2002,ORCL,Oracle Corp.,0.0
2002,ORLY,"O'Reilly Automotive",0.0
2002,OXY,Occidental Petroleum,1.0
2002,PAYX,Paychex Inc.,0.44
2002,PBCT,"People's United Financial",1.42
2002,PCAR,Paccar,1.6
2002,PEAK,Healthpeak Properties,3.26
2002,PEG,Public Service Enterprise Group (PSEG),2.16
2002,PEP,PepsiCo Inc.,0.595
2002,PFE,Pfizer Inc.,0.52
2002,PFG,Principal Financial Group,0.25
2002,PG,Procter & Gamble,1.58
2002,PGR,Progressive Corp.,0.1433
2002,PH,Parker-Hannifin,0.72
2002,PHM,PulteGroup,0.16
2002,PKG,Packaging Corporation of America,0.0
2002,PKI,PerkinElmer,0.28
2002,PLD,Prologis,3.06
2002,PNC,PNC Financial Services,1.92
2002,PNR,Pentair plc,0.37
2002,PNW,Pinnacle West Capital,1.625
2002,POOL,Pool Corporation,0.0
2002,PPG,PPG Industries,1.7
2002,PPL,PPL Corp.,1.44
2002,PRGO,Perrigo,0.0
2002,PRU,Prudential Financial,0.4
2002,PSA,Public Storage,1.8
2002,PVH,PVH Corp.,0.15
2002,PWR,Quanta Services Inc.,0.0
2002,PXD,Pioneer Natural Resources,0.0
2002,QCOM,Qualcomm,0.0
2002,RCL,Royal Caribbean Group,0.52
2002,RE,Everest Re Group Ltd.,0.32
2002,REG,Regency Centers Corporation,2.04
2002,REGN,Regeneron Pharmaceuticals,0.0
2002,RF,Regions Financial Corp.,1.16
2002,RHI,Robert Half International,0.0
2002,RJF,Raymond James Financial,0.36
2002,RL,Ralph Lauren Corporation,0.0
2002,RMD,ResMed,0.0
2002,ROK,Rockwell Automation Inc.,0.66
2002,ROL,"Rollins, Inc.",0.2
2002,ROP,Roper Technologies,0.33
2002,ROST,Ross Stores,0.19
2002,RSG,Republic Services Inc,0.0
2002,RTX,Raytheon Technologies,0.98
2002,SBAC,SBA Communications,0.0
2002,SBUX,Starbucks Corp.,0.0
2002,SCHW,Charles Schwab Corporation,0.044
2002,SEE,Sealed Air,0.0
2002,SHW,Sherwin-Williams,0.6
2002,SIVB,SVB Financial,0.0
2002,SJM,JM Smucker,0.72
2002,SLB,Schlumberger Ltd.,0.75
2002,SLG,SL Green Realty,1.7925
2002,SNA,Snap-on,0.97
2002,SNPS,Synopsys Inc.,0.0
2002,SO,Southern Company,1.355
2002,SPG,Simon Property Group Inc,2.175
2002,SPGI,S&P Global Inc.,1.02
2002,SRE,Sempra Energy,1.0
2002,STE,Steris,0.0
2002,STT,State Street Corp.,0.48
2002,STZ,Constellation Brands,0.0
2002,SWK,Stanley Black & Decker,0.99
2002,SWKS,Skyworks Solutions,0.0
2002,SYK,Stryker Corp.,0.12
2002,SYY,Sysco Corp.,0.47
2002,T,AT&T Inc.,1.3662
2002,TAP,Molson Coors Beverage Company,0.82
2002,TDY,Teledyne Technologies,0.0
2002,TER,Teradyne,0.0
2002,TFC,Truist Financial,1.1
2002,TFX,Teleflex,0.71
2002,TGT,Target Corp.,0.24
2002,TJX,TJX Companies Inc.,0.135
2002,TMO,Thermo Fisher Scientific,0.0
2002,TPR,"Tapestry, Inc.",0.0
2002,TRMB,Trimble Inc.,0.0
2002,TROW,T. Rowe Price Group,0.65
2002,TRV,The Travelers Companies,1.16
2002,TSCO,Tractor Supply Company,0.0
2002,TSN,Tyson Foods,0.16
2002,TT,Trane Technologies plc,0.68
2002,TTWO,Take-Two Interactive,0.0
2002,TXN,Texas Instruments,0.0852
2002,TXT,Textron Inc.,1.3
2002,TYL,Tyler Technologies,0.0
2002,UDR,"UDR, Inc.",1.1025
2002,UHS,Universal Health Services,0.0
2002,UNH,UnitedHealth Group Inc.,0.03
2002,UNM,Unum Group,0.59
2002,UNP,Union Pacific Corp,0.83
2002,UPS,United Parcel Service,0.76
2002,URI,"United Rentals, Inc.",0.0
2002,USB,U.S. Bancorp,0.78
2002,VAR,Varian Medical Systems,0.0
2002,VFC,VF Corporation,0.97
2002,VLO,Valero Energy,0.4
2002,VMC,Vulcan Materials,0.94
2002,VNO,Vornado Realty Trust,2.66
2002,VRSN,Verisign Inc.,0.0
2002,VRTX,Vertex Pharmaceuticals Inc,0.0
2002,VTR,Ventas Inc,0.95
2002,VZ,Verizon Communications,1.54
2002,WAB,Westinghouse Air Brake Technologies Corp,0.04
2002,WAT,Waters Corporation,0.0
2002,WBA,Walgreens Boots Alliance,0.1461
2002,WDC,Western Digital,0.0
2002,WEC,WEC Energy Group,0.8
2002,WELL,Welltower Inc.,2.34
2002,WFC,Wells Fargo,1.1
2002,WHR,Whirlpool Corp.,1.36
2002,WM,Waste Management Inc.,1.07
2002,WMB,Williams Companies,0.42
2002,WMT,Walmart,0.3
2002,WRB,W. R. Berkley Corporation,0.44
2002,WST,West Pharmaceutical Services,0.77
2002,WY,Weyerhaeuser,1.6
2002,WYNN,Wynn Resorts Ltd,0.0
2002,XEL,Xcel Energy Inc,1.125
2002,XLNX,Xilinx,0.0
2002,XOM,Exxon Mobil Corp.,0.92
2002,XRAY,Dentsply Sirona,0.184
2002,XRX,Xerox,0.0
2002,YUM,Yum! Brands Inc,2.0
2002,ZBH,Zimmer Biomet,0.0
2002,ZBRA,Zebra Technologies,0.0
2002,ZION,Zions Bancorp,0.8
2003,A,Agilent Technologies,0.0
2003,AAP,Advance Auto Parts,0.0
2003,AAPL,Apple Inc.,0.0
2003,ABC,AmerisourceBergen,0.1
2003,ABMD,Abiomed,0.0
2003,ABT,Abbott Laboratories,0.97
2003,ACN,Accenture,0.0
2003,ADBE,Adobe Inc.,0.05
2003,ADI,"Analog Devices, Inc.",0.04
2003,ADM,Archer-Daniels-Midland Co,0.24
2003,ADP,Automatic Data Processing,0.5
2003,ADSK,Autodesk Inc.,0.12
2003,AEE,Ameren Corp,2.54
2003,AEP,American Electric Power,1.65
2003,AES,AES Corp,0.0
2003,AFL,Aflac,0.3
2003,AIG,American International Group,0.224
2003,AJG,Arthur J. Gallagher & Co.,0.72
2003,AKAM,Akamai Technologies,0.0
2003,ALB,Albemarle Corporation,0.565
2003,ALGN,Align Technology,0.0
2003,ALK,Alaska Air Group,0.0
2003,ALL,Allstate Corp,0.93
2003,ALXN,Alexion Pharmaceuticals,0.0
2003,AMAT,Applied Materials Inc.,0.0
2003,AMD,Advanced Micro Devices,0.0
2003,AME,Ametek,0.24
2003,AMGN,Amgen Inc.,0.0
2003,AMT,American Tower Corp.,0.0
2003,AMZN,Amazon.com Inc.,0.0
2003,ANSS,"ANSYS, Inc.",0.0
2003,ANTM,Anthem,0.0
2003,AON,Aon plc,0.6
2003,AOS,A.O. Smith Corp,0.68
2003,APA,Apache Corporation,0.42
2003,APD,Air Products & Chemicals,0.9
2003,APH,Amphenol Corp,0.0
2003,ARE,Alexandria Real Estate Equities,2.2
2003,ATO,Atmos Energy,1.205
2003,ATVI,Activision Blizzard,0.0
2003,AVB,AvalonBay Communities,2.8
2003,AVY,Avery Dennison Corp,1.45
2003,AXP,American Express,0.38
2003,AZO,AutoZone Inc,0.0
2003,BA,Boeing Company,0.68
2003,BAC,Bank of America Corp,2.88
2003,BAX,Baxter International Inc.,0.582
2003,BBY,Best Buy Co. Inc.,0.3
2003,BDX,Becton Dickinson,0.45
2003,BEN,Franklin Resources,0.31
2003,BF-B,Brown-Forman Corp.,1.55
2003,BIIB,Biogen Inc.,0.0
2003,BIO,Bio-Rad Laboratories,0.0
2003,BK,The Bank of New York Mellon,0.76
2003,BKNG,Booking Holdings Inc,0.0
2003,BLK,BlackRock,0.4
2003,BLL,Ball Corp,0.48
2003,BMY,Bristol-Myers Squibb,1.12
2003,BRK.B,Berkshire Hathaway,0.0
2003,BSX,Boston Scientific,0.0
2003,BWA,BorgWarner,0.72
2003,BXP,Boston Properties,2.5
2003,C,Citigroup Inc.,1.1
2003,CAG,Conagra Brands,1.0025
2003,CAH,Cardinal Health Inc.,0.265
2003,CAT,Caterpillar Inc.,1.42
2003,CB,Chubb Limited,2.18
2003,CCI,Crown Castle,0.0
2003,CCL,Carnival Corp.,0.44
2003,CDNS,Cadence Design Systems,0.0
2003,CERN,Cerner,0.0
2003,CHD,Church & Dwight,0.31
2003,CHRW,C. H. Robinson Worldwide,0.36
2003,CI,Cigna,1.32
2003,CINF,Cincinnati Financial,1.0
2003,CL,Colgate-Palmolive,0.9
2003,CLX,The Clorox Company,0.98
2003,CMA,Comerica Inc.,2.0
2003,CMCSA,Comcast Corp.,0.0
2003,CME,CME Group Inc.,0.63
2003,CMI,Cummins Inc.,1.2
2003,CMS,CMS Energy,0.0
2003,CNC,Centene Corporation,0.0
2003,CNP,CenterPoint Energy,0.4
2003,COF,Capital One Financial,0.1068
2003,COG,Cabot Oil & Gas,0.16
2003,COO,The Cooper Companies,0.06
2003,COP,ConocoPhillips,1.63
2003,COST,Costco Wholesale Corp.,0.0
2003,CPB,Campbell Soup,0.63
2003,CPRT,Copart Inc,0.0
2003,CSCO,Cisco Systems,0.0
2003,CSX,CSX Corp.,0.4
2003,CTAS,Cintas Corporation,0.27
2003,CTSH,Cognizant Technology Solutions,0.0
2003,CTXS,Citrix Systems,0.0
2003,CVS,CVS Health,0.23
2003,CVX,Chevron Corp.,2.86
2003,D,Dominion Energy,2.58
2003,DD,DuPont de Nemours Inc,1.4
2003,DE,Deere & Co.,0.88
2003,DGX,Quest Diagnostics,0.0
2003,DHI,D. R. Horton,0.28
2003,DHR,Danaher Corp.,0.1
2003,DIS,The Walt Disney Company,0.21
2003,DISH,Dish Network,0.0
2003,DLTR,Dollar Tree,0.0
2003,DOV,Dover Corporation,0.57
2003,DRE,Duke Realty Corp,1.83
2003,DRI,Darden Restaurants,0.08
2003,DTE,DTE Energy Co.,2.06
2003,DUK,Duke Energy,1.1
2003,DVA,DaVita Inc.,0.0
2003,DVN,Devon Energy,0.2
2003,EA,Electronic Arts,0.0
2003,EBAY,eBay Inc.,0.0
2003,ECL,Ecolab Inc.,0.37
2003,ED,Consolidated Edison,2.24
2003,EFX,Equifax Inc.,0.08
2003,EIX,"Edison Int'l",0.0
2003,EL,Estée Lauder Companies,0.3
2003,EMN,Eastman Chemical,1.76
2003,EMR,Emerson Electric Company,1.5775
2003,EOG,EOG Resources,0.18
2003,EQIX,Equinix,0.0
2003,EQR,Equity Residential,1.73
2003,ES,Eversource Energy,0.575
2003,ESS,"Essex Property Trust, Inc.",3.12
2003,ETN,Eaton Corporation,1.84
2003,ETR,Entergy Corp.,1.6
2003,EW,Edwards Lifesciences,0.0
2003,EXC,Exelon Corp.,1.92
2003,EXPD,Expeditors,0.16
2003,F,Ford Motor Company,0.4
2003,FAST,Fastenal Co,0.21
2003,FCX,Freeport-McMoRan Inc.,0.27
2003,FDX,FedEx Corporation,0.21
2003,FE,FirstEnergy Corp,1.5
2003,FFIV,F5 Networks,0.0
2003,FIS,Fidelity National Information Services,0.1
2003,FISV,Fiserv Inc,0.0
2003,FITB,Fifth Third Bancorp,1.13
2003,FLIR,FLIR Systems,0.0
2003,FLS,Flowserve Corporation,0.0
2003,FMC,FMC Corporation,0.0
2003,FRT,Federal Realty Investment Trust,1.95
2003,GD,General Dynamics,1.26
2003,GE,General Electric,0.77
2003,GILD,Gilead Sciences,0.0
2003,GIS,General Mills,1.1
2003,GL,Globe Life Inc.,0.38
2003,GLW,Corning Inc.,0.0
2003,GPC,Genuine Parts,1.18
2003,GPN,Global Payments Inc.,0.16
2003,GPS,Gap Inc.,0.0888
2003,GRMN,Garmin Ltd.,0.5
2003,GS,Goldman Sachs Group,0.74
2003,GWW,Grainger (W.W.) Inc.,0.735
2003,HAL,Halliburton Co.,0.5
2003,HAS,Hasbro Inc.,0.15
2003,HBAN,Huntington Bancshares,0.67
2003,HD,Home Depot,0.26
2003,HES,Hess Corporation,1.2
2003,HFC,HollyFrontier Corp,0.44
2003,HIG,Hartford Financial Svc.Gp.,1.09
2003,HOLX,Hologic,0.0
2003,HON,"Honeywell Int'l Inc.",0.75
2003,HPQ,HP Inc.,0.24
2003,HRL,Hormel Foods Corp.,0.42
2003,HSIC,Henry Schein,0.0
2003,HST,Host Hotels & Resorts,0.0
2003,HSY,The Hershey Company,1.445
2003,HUM,Humana Inc.,0.0
2003,HWM,Howmet Aerospace,0.6
2003,IBM,International Business Machines,0.63
2003,IDXX,Idexx Laboratories,0.0
2003,IEX,IDEX Corporation,0.56
2003,IFF,International Flavors & Fragrances,0.0
2003,ILMN,Illumina Inc,0.0
2003,INCY,Incyte,0.0
2003,INTC,Intel Corp.,0.08
2003,INTU,Intuit Inc.,0.0
2003,IP,International Paper,1.0
2003,IPG,Interpublic Group,0.0
2003,IRM,Iron Mountain Incorporated,0.0
2003,ISRG,Intuitive Surgical Inc.,0.0
2003,IT,Gartner Inc,0.0
2003,ITW,Illinois Tool Works,0.94
2003,IVZ,Invesco Ltd.,0.3749
2003,J,Jacobs Engineering Group,0.0
2003,JBHT,J. B. Hunt Transport Services,0.0
2003,JCI,Johnson Controls International,0.05
2003,JKHY,Jack Henry & Associates,0.14
2003,JNJ,Johnson & Johnson,0.925
2003,JNPR,Juniper Networks,0.0
2003,JPM,JPMorgan Chase & Co.,1.36
2003,K,Kellogg Co.,1.01
2003,KEY,KeyCorp,1.22
2003,KIM,Kimco Realty,2.19
2003,KLAC,KLA Corporation,0.0
2003,KMB,Kimberly-Clark,1.36
2003,KMX,Carmax Inc,0.0
2003,KO,Coca-Cola Company,0.88
2003,KR,Kroger Co.,0.0
2003,KSU,Kansas City Southern,0.0
2003,L,Loews Corp.,0.6
2003,LB,L Brands Inc.,0.4
2003,LEG,Leggett & Platt,0.54
2003,LEN,Lennar Corp.,5.5375
2003,LH,Laboratory Corp. of America Holding,0.0
2003,LHX,L3Harris Technologies,0.36
2003,LKQ,LKQ Corporation,0.0
